s1,beginning_description,following_from_self,following_from_others
1.3,"女,以前是我跟公公的矛盾，后来就延伸到我跟我老公的问题了，我现在很想离婚，又很怕，我都觉得我神经了",就是我做月子在他们家，我没得婆婆，我公公很多做法我都接受不了， // 哦哦,具体是什么矛盾吗。 // 反思自己。从自己做起。争取挽救婚姻 // 多尊重为老人   和爱人沟通很重要。大家头像联系咨询疏导情绪。 // 坐月子的时候情绪状态怎么样？ // 点击头像联系 // 美女，做一下婚姻修复
1.3,女 有过一次撒谎，不过都是为了家庭和谐善意的谎言，没有违背原则，公公说的从此不会再相信我了，我真的很郁闷,不知怎么沟通 // 不可能因为一次的失误而否认所有的啊,和爱人沟通过吗 // 不怪你 // 很理解你的心情 // 你说的很对。不能一次否定所有 // 你可以说明情况 // 为什么公公说的话会让你如此郁闷呢？
1.3,男 结婚八年了，两个女儿，媳妇和妈之间关系不是很融洽，最近我们两口子也吵架了。她赌气回娘家了，我该怎么办,,感情关系经营，是综合性问题，建议预约正式咨询，以便我们全面跟进协助。谢谢 // 婆媳关系，实际是三角关系。两个女人竞争一个男人的关系 // 接回来 // 需要具体详细去讨论。去了解自己为什么会与她们形成这样的互动。同时学习建设性的沟通。 欢迎您点我关注，私信我约时间电话咨询，我们一起成长 // 如果你能处理好心理层面和母亲的分离。或许妻子的情绪自然就好了。 欢迎你约我电话咨询讨论吧 // 帅哥 // 作为婆媳关系的中间人，可能你只能做一些协调双方关系的事情。
1.3,"男,男,我妈不同意我跟我女朋友在一起，前几天发现我女朋友怀孕了，我打电话跟我妈说，我妈的态度还是不同意，怎么办啊",找我对象太瘦，长得不怎么好看 // 谢谢,你妈妈为什么不同意呢 // 我无语了，你难道做不了主，这么大的人，都要结婚的人，做不主，你既然做不了主，为什么有把你女朋友肚子搞大呢？。在你脱她衣服的，这些你也该想到的事 // 听我的建议，只需告诉你妈妈，就说我想结婚了就行。一句放给你妈妈，当然以什么语气态度，我想不多说了吧，她如果说不同意，你继续这句话重复说。 // 老子最反感你这种人了 // 没有结婚你就抱上孩子了，啊呀，猪狗不如呀 // 生的龙凤胎吗？？傻逼 // 我是你妈，你就该卷铺盖混蛋了
1.3,男 我老婆总和陌生男的聊天．聊些不正常的、我不让他加他说我管他太严了、这正常吗？他总不愿意和我在一起我孩怎么办,他说我不给他空间． // 我们在家里都好好的·就出来打工他变了·,为什么不愿意和你在一起呢， // 这里面一定发生了什么事情 // 你希望帮你什么呢 // 她都和什么人聊，对您有什么不满吗？ // 帅哥 // 你们沟通有问题 // 挡住诱惑不是靠枷锁
1.3,"女,我想跟老公离婚，心里出现问题了，感觉自己已经到崩溃边缘了，还有抑郁症的现象了，整天老是极端了！快要崩溃了！",,为什么 // 发生了什么事情吗？ // 离婚不可怕，关键是为什么要离婚，我们的决定是否正确 // 能具体说说吗？ // 给你留言了 // 抉择婚姻一定要谨慎，到底是离婚损伤更大还是不离婚损伤更大，需要综合权衡。如果需要深入系统的交流，可以点击我的头像预约正式咨询，以便更好地帮您。谢谢您的信任。 // 原因是什么？ // 离婚对每个人都是一个重创，如自己不能调整，选择老师和你渡过这个艰难日期。 // 是什么让你痛苦的快要崩溃？ // 美女，发生了什么事
1.3,"女,已经结婚2年，孩子都快2岁，宝宝一直是我带，婚姻一直都让我很操心！一直以来都为钱吵架，请问该怎样解决这种问题？",老公每个月工资都不高，但是他也没上进之心 // 我在家带宝宝 // 工作的工资 // 工资低不说，一下班人影都见不到一个。 // 以前刚开始他还是有点顾家的，但近年来，什么都不愿去告诉我，还一天到晚跟他的那些猪朋狗友到处玩 // 不顾家，没上进！！ // 但是我们都还小，22 // 是不是因为他还小所以导致问题这么多？ // 他挣得不多，当然希望他能多在家陪陪孩子，说时，他只要少出去玩，在家多陪陪孩子跟我就已经很满足，但是一个星期他是没一天是完整在家陪我们的，这样的男人能不生气吗 // 帮他带孩子帮他洗衣！他总感觉这些事都是我该做的，是不是我在家带孩子让他有些讨厌烦！,钱是什么？ // 你们家庭生活，生活开支有问题？ // 需求 // 你在乎没上进心 还是工资不高呢 // 你有工作吗 // 你所说的钱的问题是指什么方面钱？ // 哦，就是感觉没有剩余？你可以考虑上班的！ // 婚姻都是你操心？愿意详细聊聊吗 // 有些问题是相互影响的 // 婚姻里面有一句话，男人是女人培祥出来的 // 很希望能帮到您， // 如果需要帮助请点击我头像电话咨询或者够买我的服务约我正式咨询，谢谢 // 你感觉到冷落吗？ // 点我头像 // 我可否这样理解你的提问，如果他挣钱多，天天在外边忙也算了，既然挣不了那么多钱，那就躲回家帮着带带孩子做做家务之类的？ // 你累了
1.3,"女,我恨死了我的父母 我父母多我哥都是逆来顺受 对我都是呼来喝去 我在这里真的是三言两语都说不清楚 我想和他们断绝关系",可是我不是他们亲生的 // 非常愿意 // 每次回家都要吵架 我真的是受够了  总是说我这样不好那样不好 // 几乎每天都在吵架中度过,您多大年纪了？ // 我可以理解您的感受，您已经是成年人了您可以选择，同时要慎重，因为只有自己为自己的选择承担责任。 // 如果有机会改变现状您是否愿意尝试呢？ // 如果选择了之后的结果无法在内心获得真正想要的所谓的幸福，只是又给自己增添伤痛。 // 给您留言了，我们可以在小窗口沟通 // 被一直否定确实不好过 // 请不要难过，可以想像你的心情，父母也可能会犯错，您长大了，可以学着改变自己的处境
1.3,"女,每个家庭都会吵架，以至于动手吗？为什么我的婚姻也是伴随着暴力与辱骂？虽然在反抗，但是一直这样也不是个方法啊！新婚！",是我自愿的，结婚之前我们挺好的， // 但是后来就有了冲突后，就不假思索动手， // 是啊，动怒时就跟一个陌生人一样，,如果是动手的话那也太不像话了，确实让人无法忍受。 // 这段婚姻是你自愿的么？ // 哦，变化那么大？是同一个人么？ // 哦哦，那确实让人受不了。其他人都怎么看？
1.3,女 闺女五岁了，特别叛逆，不听话，讲道理也不听，爱哭，娇气，她如果想做的事，家长不同意，她就会任性，真的不知道该怎么办,自己看，从小没有一直满足,可能是亲子关系出现了一些问题 // 是不是从小就一直满足孩子的要求？ // 可以通过咨询进行调整 // 还是一直由老人照看呢 // 亲子互动行为调整。 // 多看一些育儿方面的书籍 或是选择电话咨询 // 孩子的哭闹和任性  只是一种满足的方式和途径 // 给你留言了，去看看，建议家长尽快接受咨询。这个时候正是改变的好时候。 // 孩子任性哭闹的背后是控制，但如果置她于不理的话，那对孩子又是一种伤害，学习一下关于亲子关系的方法。 // 5续岁的孩子正经历的第一反抗期，这个时期的孩子要做自己 ，要明白孩子的成长规律，才能针对性的进行调整。 // 她爸爸呢 // 孩子到现在才出现这种状态？ // 还是一直这样？ // 即刻满足，延迟满足，替代满足你自己可以想想，欢迎你和我电话咨询
1.3,"女,我爸爸五十多岁了，我最近无意中发现他外面有小三，已经七八年的样子了。问他不承认，目前还没告诉我妈妈，请问应该如何处理",我30岁了，谈过了，他就是不承认 // 但我很确定，他和那个女人的短信内容都谈到打胎的事了,你多大 // 美女 // 你最好跟爸爸好好谈一谈。 // 你多大呢  和爸爸谈谈吧 // 守住这样秘密让你承担很大压力吧？
1.3,女 我和老公刚刚结婚，还没有小孩，现在我想去上班，老公不让我去，他家家庭条件也不好，我好烦，因为他，我错过了好多好的企业,如果我去上班我们就要两地分居 // 小地方没有公司 // 我是做会计的 // 我应该怎么做呢,不让你上班的原因是什么呢？ // 为什么不让你上班呢 // 感觉你老公是个没有安全感的人 // 不能在当地找一个工作吗 // 愿意和我详细聊聊吗 // 给你留言了 // 如果你真的很想工作的话，其实真要做点什么 // 他对你不放心吗。 // 是啊，你很焦虑，不知道该咋办，一起聊聊看？ // 如果需要深入系统的咨询辅导，可以点击我的头像预约正式咨询，以便我们更好地帮你。谢谢。
1.3,"女,26岁,我和我老公，天天吵架，对于每件事情的观点，看法，思维方式都不同，任何一件小事都是，这样生活下去太煎熬了！很烦躁！",我非常烦躁，烦躁到跟他只要说话我就想发脾气 // 我觉得实在过不下去了，，，，太烦了 // 什么都说不到一起，，，真不想继续走下去了，对两个人都是痛苦,美女 // 女神万安 // 为师这厢有礼 // 您们认识多久了 // 其实这样的相处模式，你和爱人都会很痛苦，但这并不代表着你们不合适或者不爱对方。你可以选择我的咨询进行深入的调整。 // 中国式婚姻总是想一结而终生，似乎是一方面分开就是灾难，所以用吵架的痛苦躲避灾难似的 // 而另一方面，在一起对方皆不是，如果分开又似乎自己皆不能 // 退到一对一界面看我给你的留言，我们一起学习情绪管理 // 观念不同，可以求同存异，为什么要吵架呢？是想对方听自己的，是吗？ // 这情况确实让人很痛苦 // 你希望帮你什么呢 // 人在社会上的认识是必须遵守的，在家庭上都想以自我意识为主导，结果夫妻间不包容。如果以在社会的心态处理，和谐！
1.3,我结婚8年了，和妻子两地分居，每个月也就见一两面，现在感情处于危机边缘，已经好久没有性生活，不知道该如何挽回自己的婚姻。,请问专家能给一点好的建议吗,危机具体是指什么？ // 点我头像关注私聊或者电话沟通帮你吧 // 有孩子吗？ // 欢迎点我头像，点击：电话咨询，详细深入的交流你的危机。
1.3,男 父母吵了十几年，相互抱怨了十几年，十分小气从不给我零花钱，没买过一个礼物，回家感觉不到家庭的温暖，我还要经常回家吗？,22啦 // 我只想有一个温暖的家，有两个爱我的父母，我不需要他们的钱，为什么我就感受不到他们的爱呢？穿了二十年的地摊货，没吃过一次大餐，没有收到过他们一个生日礼物，但他们却在市区买了几十万的大房子,你多大 // 多读书，既然得不到，自己以后去挣 // 不需要了我觉得 // 既然没有家庭温暖，回去也是白回 // 还不如自己努力吧
1.3,男 爸找了个老女人。被勾走了魂！突然就要离婚？抛妻弃子！整个家什么都不管了。亲朋好友都劝了。反应更激烈。是不是适得其反了。,什么意思 // 他是不是想证明自己的选择是正确的 // 一个连小孩子都能看懂都游戏。为什么他会那么不顾一切。那么狠。那么坚决 // 46岁了， // 跟他差不多大。大家都觉得很丑。只有他觉得漂亮。好烦,他是在找妈吗？ // 是的，如果都劝他，他会觉得都在攻击他，只会适得其反 // 从那老女人那里获得了他渴望的东西 // 你爸爸多大了？ // 找的女人多大呢
1.3,女 因为要每天在家照顾大小便失禁的老人，承担压力，总是喜欢在家发脾气，跟家人争吵，自己也不开心，都达到自残行为，不知怎么办是好,我咨询的不是我自己 // 有半年了 // 不知该怎么调整 // 家里条件有限 // 与她交流了，可是没什么效果 // 女儿 // 这是不是更年期啊 // 我做些什么比较合适 // 对，您说的对健康不利，现在自己身体也会出问题 // 她不愿意接受咨询 // 我奶 // 但是如果她不照顾，就没人管了 // 不行，家里条件不允许请人 // 还可以 // 主要是奶奶年纪大了 // 有没有什么书推荐一下,您多大了，这种情况多久了？ // 你多大？可以请人照顾老人吗， // 压力太大超过承受能力了 // 需要心理调整 // 这种生活枯燥无味，人的精神压力很大的，她需要适当的休息放松 // 你是她的什么人呢？ // 时间久了对健康不利 // 更年期也不会自残 // 你可以帮他拍单，让他接受咨询 // 她照顾的人是谁 // 可以让她休息休息吗 // 她可以去工作吗，工资请人也是可以的 // 之前妈妈和奶奶之间关系如何？
1.3,女 老公做到一切行为让我生气，他总让我生气，总感觉心里很烦，让自己都闯不过气来，都气出病来，这样生活感觉快崩溃了，感觉过不下去了,他所做一切都让很心烦 // 我跟他在一起二十四小时，他都不跟我说话，就我跟他说，我说了他觉得很烦，他跟别的女人在一起时就根别的女人说话，什么都跟别人说，经常在很多人面前说怎么不好，在别的女人面前做比较，我所做一切让我很烦 // 作为一个有家庭的人，他有钱就乱花，一发工资就花完了，一份都不留，花完了酒跟别人借 // 对我不管不问，不理不睬，我病了他也不理不睬，都是我自己一个去看病 // 跟他总觉的没法过下次了 // 觉得他一点都不好 // 自从跟他在一起我每天都没法跟他沟通 // 总觉又跟很难解脱 // 他 // 我跟他有一个孩子，他家就一个姐姐和妈妈了， // 跟在一起多久我就心烦多久的 // 如果我跟一直这样过下去，感觉快疯了，总感觉受不了,你看老公的角度出现问题了 // 愿意关注我，和我具体说说发生什么事了吗？ // 看来你们之间有很大的分歧 // 打破这种情绪很重要 // 不要让它放大，循环 // 你是怎样对他的？ // 我们把对自己的情绪的责任推给了老公，这会让我们生气。
1.3,女 我有一对龙凤胎，两岁一个人带，这段时间她们吵一点，我就特容易生气，脾气暴躁每天都打骂她们，有时是自己也舍不得打就是控制不住。,我也不知道，就是控制不住 // 孩子也太吵，我一点自由时间都没有。 // 没有，只希望他们不要来吵我让我安静的呆会儿,可能会有一些情绪障碍。 // 你的情绪来自哪里呢？ // 你是否觉得自己一点自由的时间都没有，完全是因为孩子呢，你心里还有别的期待吗？ // 带两个孩子不容易，不过您需要调整一下情绪，这样对自己不好对孩子成长也不利 // 美女
1.3,"女,23岁,我从小在单亲家庭长大九个月没有母亲 成长中有四五个后妈 我父亲一喝酒说一些刺心的话 他说什么就是什么不听就回发脾气我改怎么办",工作 // 但是我父亲处处管着 // 我父亲有时候说一些没有道理的话我改怎么办 // 怎嚒做好自己呢 // 说一些很刺心的话改怎嚒消化 // 我不知道怎么跟父亲交流这个问题 我也大了我也有我的思想但是我一不听我父亲就冲我发火不知道怎么办 // 嗯,孩子 // 很理解你的心情 // 你工作了吗，可以自己独立了吗 // 你很痛苦，很纠结 // 实际上你的内心是很自卑的，你应该自己成熟起来 // 当你的内心足够强大时，这些都不是问题 // 首先做好自己 // 愿意和我详细聊聊吗 // 点击我头像关注我私聊详情，给你留言了 // 理解父亲，同时做好自己 // 这需要你灵活处理 // 既然是没道理的话，你可听可不听。保持自己的理智，不被爸爸的情绪带跑。客观看待他。 // 愿意可以点击我具体咨询下
1.3,女 我老公要和我离婚，理由就是感情不和，怀疑他外遇，就说累了想一个人过。家也不理了，小孩也不回去看看。真的是累了所以才要离婚吗？,没发生事好像 // 他是突然说和我离婚的。 // 不是都说清官难断家务事 // 我问他什么原因他就说是累了。我一直怀疑他和同事有外遇。只是没有证据。只看到短信。,你们结婚多久了，发生过什么事情吗？ // 这个问题需要详细了解你们的过往情况…建议点击头像关注我…我们具体聊。 // 婚姻是否存在问题呢
1.3,男 我老婆坐月子的时候发脾气，然后现在导致头疼，然后现在很容易因为一点点的小事就发脾气，很多小事都无法开解自己，应该去哪里咨询？,感谢大家的关心，我是第一次用这个平台，还有很多不明白，所以需要慢慢看，其实我老婆这种情况有点像抑郁症，是因为婆媳关系产生的,在这里咨询啊 // 让老婆来咨询 或是你可以辅助咨询 // 认知问题，这个问题要调整好需要她自己和你以及你的家人共同努力。 // 产后抑郁 // 建议及时心理咨询 // 时间越长越严重 // 多关心她 // 帅哥 // 您老婆的情况确实有点像抑郁症，并可能伴有焦虑症及神经衰弱，应及时进行治疗。最好能做一对一咨询。可以点击我的头像预订正式咨询，以便我们更好的帮您。
1.3,女 爸妈总是在我耳朵旁边说我这里做的不好哪里做的不好  从小到大爸爸骂我  妈妈总是在旁边扇风点火  他们根本不了解我  可是总把我的很没用,18岁 // 不敢  有过但他们总是说对我啊  而且有很长一段时间想过自杀 // 我是挺懦弱的  不愿意去面对 // 我想勇敢的表达自己的感受  但是我想我爸妈不会听的 // 他们不了解我就把我说的很没用  他们只不过是想他们是我爸妈怎么会不了解我呢 // 马上要高考了  想的事情太多  总是不能静下心来搞学习,你现在多大年龄 了 // 你对她们表达过你的不舒服的感受吗 // 这话其实那如果是你父母这样对待你是一种家庭悲哀。你明白这些了你就多多地培养自己的能力。做自己喜欢做的事情。如果老是这样影响你将来。 // 如果自杀呢，你岂不是太傻了吗？那时候你这不行那也不行，但是你有没有尝试过呢？你有没有做成功证明他们看呢！ // 我建议你需要勇敢表达你的不舒服 // 嗯嗯。 这的确是一个选择。你是想选择继续这么痛苦下去，还是想要勇敢的表达自己的感受 // 这是你心里过去对她们的经验。
1.3,男 老婆不懂事顶撞了我爸，我爸骂了她，现在她回娘家了，怎么劝也不回家，非要我爸给她个台阶下才肯回家，我现在怎么做才能缓和两人关系。,您能帮我解决这个问题吗 // 谢谢 // 我也不知道现在该怎么办，两个人互不让步，我不想为此事离婚,这要看是什么情况 // 我可以帮你 // 可以点击我私聊详谈。 // 恭喜你找了一个不尊重你父母的老婆，这种事情只能靠你去跟你老婆谈谈，若仍改变不了，你会站在哪一边呢？ // 可以通过咨询解决，点击我的头像私聊详谈 // 打我电话告诉你方法 // 做好润滑剂需要学习成长
1.3,"女,结婚后不久怀孕，现在宝宝两周，一直做全职妈妈，最近很长一段时间，发现自己的脾气暴躁易怒，控制不了自己的情绪，不管对老公还是宝宝，",不知道该怎么控制自己的情绪， // 好像是有点压抑，,最近有什么不顺心的吗 // 可以做做情绪疏导 // 学习情绪管理 // 感觉到你压抑了很多 // 不是单纯的控制情绪。你要学着理解自己的情绪，知道它怎样来，该怎样来疏导。 // 愿意和我详细聊聊吗 // 点我头像，
1.3,女 我现在到底是该回老家还是出去和老公租房子，我目前的状况见到他爸我就浑身不舒服紧张害怕甚至失眠，因为产后吵架了一直有阴影过不了这个坎,在吗？你能帮我分析一下吗 // 就是去年吵架之后就这样了 // 是啊,晚上好。为什么见父亲会害怕紧张呢？ // 发生什么了，还是你们平时的关系就很紧张？ // 当时为什么吵？ // 详细可点我头像关注我，进行图文咨询或直接购买咨询以便及时帮你解决问题。 // 发生了什么情况呢 // 但是毕竟是公公 // 这个关系还是要接上的 // 有了矛盾冲突要解决，一直这样冷战下去，僵持下去，肯定会出现感情的裂痕
1.3,"男,我媳妇要和我离婚，她对我很失望！把以往吵架的问题都放在一起！我发脾气比较极端，我试图挽回了，但是我感觉她已经决定要离婚了。我想挽回",现在开始收费了吗？ // 困惑这么多人,这里不收费的 // 你购买老师的咨询商品，才开始收费，这里咨询免费 // 在这里公屏上的交流是免费的 // 找老师一对一电话咨询是需要付费的 // 以前有发生过类似的冲突吗 // 可以帮你解决 // 很理解你 // 这需要详细了解
1.3,"女,24岁,婚姻问题，老公上班两年了有了第二春，我还在上学，准备考研，最近总是吵架，异地居住，很少接听我电话，不回短信，老公最近表现性冷淡",我们也有了孩子，由爷爷奶奶带 // 老师，您好 // 挽回婚姻 // 多少钱,你希望了解他？还是挽回婚姻？ // 嗯
1.3,女 应该怎么说了。现在的我很烦恼，心理好烦，父母干舍我的生活，让我离婚，要是不离就不认我这个女儿。。有几次想要轻生的念头。。。烦，烦，,我的婚姻也是他们看中的 // 一个妈生的。我和弟，一个天上一个地下,这仅仅是表面，背后的故事是怎样的呢？ // 父母为什么干涉你的婚姻呢 // 你是为父母活呢，还是为自己活呢 // 美女
1.3,生完孩子以后我出来上班3年过去了感觉老婆一点不在乎我了，而且烦我，并且我相信他没外遇，就今年过完年变化非常大，我怎么做比较合适我24老婆21,你能帮助我吗 // 说我没陪他。 一月回一次家 // 嗯。 是的老师 // 谢谢,建议电话咨询 // 平时老婆对你有什么抱怨的呢？ // 你们是分居状态？ // 能调整目前分居状态吗？ // 需要和你爱人沟通一下 // 这情况并不难解决。点击我头像关注我，我能帮你，给你留言了
1.3,女 你好.由于我没上班而老公赚 回来的钱交给了我而我却把他交给我的钱弄丢了不知道 怎么面对他又害怕他不再信任我而且怀疑我 我不知道怎么办才好,生活维持没问题 // 如果以经告诉他了 // 该怎么面对他 // 在吗,可以维持生活吗？ // 害怕他说你，可以自己周转一下，不过，过一段时间，还是要实话实说的 // 点我头像，私聊吧 // 美女
1.3,女 我想问下，为什么父母会因为一些小事，或者自己的错误，来辱骂孩子，我不觉得自己错了。我只是出门一下，正好店里来人了，我事先告诉家人了。,,父母也会有错误的时候 // 你多大了
1.3,女 我老公以前出过轨，为了孩子勉强在一起。他没有任何的责任感！现在经常跟朋友出去玩，问他在哪都不说，我比较敏感，他不告诉我事就容易起疑心,,什么时候开始的呢？ // 可能你需要改变和老公的沟通方式吧 // 另外让自己的心态做一个调整 // 你在追 他在躲的模式生活啊  或者是不在乎你的状态 // 其实你们的问题已经不只是起疑心的问题，而是你起疑心对他基本没有约束，他对你们也没有责任心的问题，可能更多你要考虑的是，基于这样的状态，自己应该如何安排好自己的生活，而不是想去管理他。如果需要深入系统的交流，可以点击我的头像预约正式咨询，以便我们更好地帮您。谢谢您的提问。 // 这里您的信息量有限，您愿意详细谈谈吗？如果想深入咨询尽快解决您的问题，请点击我的头像进入我的主页选择您希望的方式来咨询，老师尽力帮助你好吗？ // 美女
1.3,"女 我想咨询下我家宝宝3岁了，自从搬进新家他就不怎么吃饭，最近睡觉总爱拿这钥匙睡觉，谁也不找，就找妈妈不爱玩总是让抱着,之前在老家不是这样的",我家孩子是怎么回事啊 // 我想咨询下我家宝宝3岁了，自从搬进新家他就不怎么吃饭，最近睡觉总爱拿这钥匙睡觉，谁也不找，就找妈妈不爱玩总是让抱着 // 为什么孩子爱拿着东西睡觉啊,这是孩子适应不良 // 退到一对一界面看我给你的留言 // 谁说你孩子有问题就找谁咨询吧 // 孩子没有搬家之前是一个什么状况。 // 3岁是个分水岭，总会有些变化。耐心陪伴，多和孩子交流，过段时间再看。应该没太大问题
1.3,男 因为家庭问题，最近总有种想要消失掉的想法，一直挥之不去，又怕伤害到自己的母亲，纠结中，虽然知道是不负责任的想法，但总想让自己就这样解脱,,你多大了，遇到了什么问题呢？
1.3,"女,老公总是怀疑我 对我不信任 我该怎么办？但我没有任何关于出轨的想法行为，他控制欲和占有欲强，不让我打扮漂亮 总因为言语不合吵架，有时还会动手",,和老公沟通，表明自己的底线 // 在老公连续的猜疑之下，我们是不是步步退让，一直想达到他的满意呢？ // 老公有问题，但你可以改变沟通方式 // 动手。严重了家暴。慎重。
1.3,女 我和我丈夫分居快半年了，他上班的地方离家很近，一般也不回家，就是回家了也不在一起睡，见了面还吵架，其实我不想离婚，我不知道该怎么办才好。,,发生了什么事情吗？ // 不想离婚，可以尝试打破这种状态，修复情感 // 为什么会这样呢？你们之间的矛盾是什么？ // 什么原因这样啊。方便的话点击头像 和我电话咨询访谈。 // 能说说因为什么问题争吵分居吗？ // 愿意和我详细聊聊吗 // 给你留言了 // 分居是什么原因呢
1.3,男 不知道该怎么和老婆相处了     经常和老婆为了一些小事情吵架      刚开始不会对老婆动手只会对自己暴力    昨天居然对她动手了    我觉得我心理上有问题,我比她大5岁 // 上上个月刚结婚     婚房装饰用的丝带总掉   开始说让我把那取了去    我去取了   又说不应该取   说我不珍惜 // 昨天是因为母亲节的事情 // 我们应该怎么办 // 不会弄啊,嗯是的 // 可能在沟通模式上需要一些调整了 // 不过你已经意识到这个问题了 // 问题的焦点是什么？ // 为什么会争吵呢？想过用其他的交流方式解决问题吗？ // 是啊 // 应该反思了 // 我可以帮你 // 帅哥 // 能够意识到自己错了，真挺棒的 // 您平时脾气如何，有什么家庭矛盾吗？ // 情绪的你处理事情的时候，会让事情变得更糟糕，真诚的道歉，学会管理自己的情绪！ // 晚上好 // 也都是有原因 // 她其实也有错 // 女性一般善用冷暴力 // 可以付费后接受具体的心理辅导吗 // 点击头像，电话咨询 // 磨合期，需要耐性有技巧的去沟通
1.3,女 五岁孩子爱哭，和小朋友玩一天能哭十多次，别人抢她东西也哭，模她玩具也哭，而且妈妈说什么，她当时答应了，一会就又变了，总是挑战大人的忍耐性,唉，要崩溃了 // 哦，没有去查,您还没有找到专家解决啊 // 你首先带孩子，一下到医院去查一下微量元素 // 第二，检查一下你们对待孩子哭闹的处理方式 // 第三彻底找到孩子哭泣的原因，太溺爱导致抗压能力差还是在人缘处理上有人际沟通缺陷 // 最后如果还没处理好，建议电话联系 // 改变应对方式。
1.3,男 女 应该怎么说了。现在的我很烦恼，心理好烦，父母干舍我的生活，我想自己出去他们不让，他们叫我干什么我就要做，不然就骂我，我真的不知道怎么办,,您多大呢？ // 和父母互动。
1.3,"女,27岁,我是两个孩子的妈妈，自从有了2的以后，脾气就越来越暴躁，总是觉得烦，动不动就发脾气，自己都觉得莫名其妙，但就是控制不住，这种情况2年多啦",我也知道但总是控制不住，以前不和孩子发脾气，自从有了2的越来越严重 // 2年多了,我们这样的心情烦躁，对于我们自己和孩子都是不利的 // 这样的情况多久了？ // 可能是情绪长期的郁积造成的，缺乏宣泄的渠道 // 可以通过系统的心理治疗获得解决。 // 给你留言了。 // 有些产后抑郁， // 建议你及时心理治疗 // 确实需要心理治疗了。 // 时间长了会越来越严重 // 可以通过咨询找到情绪的源头，从而去获得解决
1.3,女 我老公在我怀孕期间跟朋友去洗脚，总共5个人，其他3个朋友都去嫖了，就他和一个朋友没去，因为399一个太贵了，所以他洗的是几十元的，我应该相信吗？,,为啥不相信哪 // 你应该能感觉到的 // 夜深如许。你是纠结困扰难眠？愿意点击头像和我电话咨询疏导吗？ // 取决于你想怎样发展你们的关系 // 你们感情怎样？ // 美女，不要为过去的事情困扰，聪明的女人知道要把目光放在现在和未来，夫妻之间可能会有问题，如果他给你说了，而且你的怀疑对你们来说也没有好处，你最好选择相信。 // 人生大事，不可草率，请选择预约老师正式电话咨询，【欣里有话要说】婚恋情感热线，真诚为您提供专业婚恋情感咨询服务！
1.3,女 结婚4年 孩子3岁了 日子久了发现生活没有激情 没有温暖 很平淡 想有恋爱的感觉 可是老公不给回应 想和老公浪漫的生活 温暖的过日子 该怎么办 老公很木纳,,老公以前浪漫吗？ // 可以点击我们，交流一些婚姻维护的技巧 // 很理解你 // 很愿意帮你 // 婚姻需要不断调整 // 如果需要帮助请点击我头像关注我私聊，给你留言了 // 婚姻需要彼此用心经营，你和老公交流过这个问题吗？ // 他不给回应没有关系，其实你想要什么感觉你可以去带动他 // 婚姻让你失望了是吗？其实我们自己要让自己快乐，嫁给谁都是幸福的。 // 你希望老公给你浪漫温暖的感觉？看你怎么去寻找 // 调教
1.3,"女,最近一直很焦燥，是因为女儿读书不用功的事，觉得她没前途，怕她因为读书不好，影响以后工作和生活。不知道要怎么调节自己的情绪和做女儿的思想工作",12岁，9月份上初一 // 对，不仅影响她，还影响家里其他人 // 朱利生老师：现在的情况，我该如何放手，不知道从哪里下手啊。该放什么，不该放什么？求指点,她多大？ // 好像你很着急。 // 或许你的焦躁可能让女儿也会受到影响 // 美女 // 亲子情绪是交互影响的 // 可以通过咨询做一个调整 // 这里您的信息量有限，您愿意详细谈谈吗？如果想深入咨询尽快解决您的问题，请点击我的头像进入我的主页选择您希望的方式来咨询，老师尽力帮助你好吗？ // 放平心态，莫要焦躁 // 变成良性的亲子互动。 // 你的焦虑来自你自己的内心并非来自女儿。 // 可以点击我的头像，我给你发信息了。 // 是啊，所以需要处理您的情绪了。 // 所以你先调节你自己 // 对，没错。 // 处理好你自己的情绪 // 女儿有自己的人生轨迹，你的焦虑需要自己来解决，可以通过心理咨询来解决 // 你越焦虑，越可能代替孩子自身的发展任务，让孩子觉得很多本应是她要面对的事情，是该你去面对的。其实，放手才是对孩子最大的扶持。
1.3,女 我有两个孩子，老公爱赌欠下了七八万的债，外面还有女人。我们是做生意的每天才做三五百的不知道这段婚姻还该不该继续 他说了很多次会改但我没看出来,我该为了孩子继续呢还是为自己离开呢 // 他手里我连五百块都拿不出 // 是的，而且我更在意他外面有人的事，欠债好像更容易接受,家庭的经济权利掌握在谁的手里 // 美女 // 钱全在他手里？ // 你不可以掌管家庭经济吗？
