s1,beginning_description,following_from_self,following_from_others
1.3,男朋友准备来我家提亲，之前我家人说随便带多少钱来都可以，现在我男友跟我说带1万1，可我家人觉得少了，我现在该怎么做？,起码2，3万 // 觉得1万1太少 // 感觉对我家人的不重视 // 所以我父母不高兴 // 可我男友家里之前又问过我家要多少啊   现在我男友带1万1  我家人觉得少了  我又不知道怎么跟我男友说   毕竟我家人之前就说了随他们,家人期望多少呢 // 留言给你了，退一步查看。
1.3,女 婚姻出了不是原则上的（处理不好双方家长之间关系，彼此沟通也不畅。）问题，当沟通后效果不理想分手是唯一的出路吗？,结婚7年，好的。现在方便吗？ // 如果问题不在我一个人身上我单独咨询似乎也不能解决吧。 // 我老公生病后就脾气性格大便，老是认为我瞧不起他，对他的父母不好。 // 我老公生病后就脾气性格大变，老是认为我瞧不起他，对他的父母不好。 // 皮肤病，牛皮癣。 // 我是学医的，其实不介意，只是希望他能好一点。 // 我们有一个很乖的儿子，我们闹矛盾半年了，我现在住在父亲家里。 // 可他不愿意。我能怎样做才能缓解现在的关系，关键是他和他的父母住，他的父母也认为我不对，所以我才回了娘家。 // 群里有重庆的心理咨询师吗？我想带他到场咨询可能效果更好。 // 觉得我对他父母的态度不好。其实到现在也就是闹到不可开交的地步了才红了一次脸，平时从没和他们吵架过。 // 已经很感谢您了。 // 可以，大概在什么地方，还有我要怎么才能让他自愿来？ // 网络咨询我是没问题，可他可能不会愿意的。,结婚几年了？ // 有问题面对问题解决问题，不一定要离婚 // 沟通不好，可以换一种表达方式 // 点我关注，电话咨询，我可以帮你 // 方便 // 不是的 // 谁咨询谁受益 // 先从自己做起，可以带动他人的改变 // 关系双方对冲突都有责任 // 老公生了什么病？ // 他需要心理咨询 // 他的父母认为你怎么不对？ // 你可以搜索一下 // 不客气 // 如果和他父母同住，可能很多界限问题，需要处理好， // 也可以考虑网络咨询的 // 比较便捷 // 如果你要面询，我可以给你介绍咨询师 // 好好沟通双方为努力
1.3,女 我找了比我小8岁的老公，经常为些琐碎的事吵架，离婚了，可是他又要挽回我，我该不该接受，我也很爱他，不知道怎么办？,,新年快乐 // 要复婚，就要先各自调整好，成长各自，再复婚，避免重复以往的模式 // 你这个前夫多大呀？ // 既然你也爱他，为什么不挽回？ // 你们能认识到你们吵架的原因，真正的想要改变自己吗 // 美女 // 你多大了，你们有孩子吗？
1.3,老公发脾气就和他大吵一架，他下班后不洗澡不洗脚蒙头就睡大冬天盖薄薄的被子就那样冻着他这是有心理疾病吗要这样折磨自己,,平常和老公关系好吗？他经常这样吗 // 他这样其实你也很心疼他对不对 // 我们可以学习一些有效的沟通方式来解除这种僵局。我可以帮助您，欢迎您约我电话咨询，我们一起成长
1.3,我男朋友逼我结婚，而我家里也不同意，现在他家里让他过年就结，而我家里又不知道，我也不知道怎么跟家里说，我该怎么办，,因为他家兄弟三 // 现在他就想我逼我家里人然后结婚 // 他家里逼他太紧了 // 愿意 // 我顾虑我家里人 // 怎么做工作，我觉得怎么做都不行,家里为什么不同意呢？ // 我可以帮助你分析，做出选择 // 你在中间很为难。 // 点我头像，再点图文咨询，与你聊聊好吗？ // 兄弟三和结婚有什么关系吗？ // 跟家里说这件事让你很为难？ // 可以想办法，让你父母提条件，让你男朋友满足。 // 可是这样好像也让你不舒服。如果一个人强迫你结婚，你觉得应该吗？ // 是的 // 欢迎点击我的头像关注，或者去看看我的原创文章哦 // 欢迎购买我的咨询服务，我们可以讨论的更详细 // 你愿意结婚吗 // 你愿意和他结婚吗？ // 你的顾虑是什么 需要咨询明确。帮助你分析抉择。 // 不能再犹豫。 // 既然家人不同意，你要好好做一下工作，不能勉强。
1.3,我跟我男友很相爱，到时他妈妈的脑子有点问题，生活可以完全自理，我不知道该怎么向我家人说，害怕她们不同意，我还怎么办,我也很纠结 // 就是有时说话会胡扯，其他方面都正常 // 有时候说话挺正常，有时不正常 // 是的 // 害怕父母反对 // 这个是我纠结的问题 // 还可以接受，她其他方面都正常，到时又有点纠结 // 有时也能和人正常交流，有试会扯到别处 // 结婚后我们不住在一起，他家盖了两处房子，我们在一起已经有三四年了，他人很好，我不想因为这放弃 // 但是我真的很担心父母这边 // 我藏在心里已经很长时间了，没地方说，每天都在想 // 说不出的感觉 // 很难受 // 你有什么建议吗 // 好 // 不用，不方便打电话 // 有什么建议马 // 正在纠结，到时我们感情很好，已经在一起四五年了 // 我能接受 // 主要是父母,你在意不 // 你能接受吗？ // 你说脑子的问题是什么问题、严重不 // 你还没说呢！就担心这些 // 你可以先试试问他们说是你的一个朋友，准婆婆这样看他们啥反应 // 负面有权知情。 // 理清自己纠结内心，你就会知道怎么做的 // 感觉您有些担心 // 你自己是如何看待男方母亲怎么，接受她吗？ // 父母反对 父母都左右着孩子的择偶对象，不缺乏“父母之命”想法，自己某些缺点遭到对方父母不喜欢，有些人能够改进并获得认可，有些人却轻而放弃。 // 可以先试着跟父母谈谈，如果父母不同意，不同意的背后也有对您的生活担心，针对父母的担心，和父母好好沟通一下 // 这个问题，是早晚都要说的，还是想想怎么说吧 // 你先别考虑父母反对的事情、先考虑你到底能真的接受不 // 那就行 // 您想去哪里，您一定会到达那里！ // 把你的决定告诉父母 // 只要你坚持、父母也不会太干涉 // 你愿意付费咨询吗？电话沟通方便 // 父母有可能不同意，他们担心这会给你未来的生活增加困难。关键是你能接受这件事情吗？
1.3,妈妈一个事情能自己想一天  就是不做  完事做完一件事还总后悔  天天看不上别人  还有洁癖  请问这是心理有问题么？ 可以治疗么,妈妈现在特别严重  一个特别简单的事情  他能研究一天  就是很较真  别人给她出主意她还不听  还赖别人不管她  自己在闹   这是心理问题么  可以治疗么 // 但是她意识不到自己这样  她觉得所有人都不对  只有她自己对  特别较真 一句话或者一个字谁说的她不满意了  也要纠结不开心,妈妈多大了？ // 最好让妈妈找老师咨询 // 妈妈在更年期，改变不了妈妈，就适应她吧。 // 这是心理咨询的范畴，但困难在于她自己意识不到
1.3,女 结婚五年，因感情不合要离婚，他要离婚，可他死活不见面，二个孩子，可他父母不让我带走，而他这边一直躲着我，我怎么办,新年好 // 去年十二月 // 我常在家带孩子，他在外上班，一直分开久了，加上平时吵，所以想离 // 好,新年好 // 什么时候提离婚？ // 什么原因要离婚？点击我头像加关注选择图文咨询 // 具体退到一对一界面私聊 // 如果不纠结于孩子，你也是同意离婚的吗？ // 学会夫妻互动，是你的？ // 平时会吵些什么，你不想离婚是吗？
1.3,女 结婚一年，老公不太关心我，因为琐碎小事经常吵架，现在老公下定决心离婚，如果挽留他，求支招？(我们性格很像，比较倔强),求支招 // 我特别在意他,详细说说你俩的生活，细节之类 // 请问你对老公是关心的吗 // 他想离婚的原因呢，就是说你不好的一面，不满意的一面，你从而去改善一下， // 美女 // 点击我头像可以电话咨询 // 挽回婚姻并不只是单单一个招就可以的，需要了解双方个性，之间矛盾，自己双方的处事方式等等，需要综合分析，再结合方法策略
1.3,"男,老婆喜欢上一个坏男人，要离婚想追求新的生活，他父母不同意女儿还小，目前我已经有点死心了，原来好人是要付出代价的……",我该怎么办，我在生活中一直扮演保姆的角色， // 我们谈了六年，之前她受过一次伤害，就是知道我人好，不会欺骗才和我一起的，她说过结婚的时候也把我当老公的，以为不会遇到爱的人，可是就是遇到了，我这个人老实，不风趣，就是好男人的标准，属于家庭暖男型的，是个奶爸 // 说我脾气不好，因为婚后一直生活她家里，感觉压抑，而且丈母娘也嫌我不聪明，胖，脾气暴躁,你们感情怎样呢？ // 那个坏男人因何吸引她呢？ // 电话详谈！ // 在你们关系中她最多的抱怨是什么？ // 你家务做了很多，但脾气不好，你的坏脾气把你的好会抵消的！ // 你觉得自己有需要改进的地方吗 // 帅哥，你付出很多，却没有得到应有的回报，考虑过原因吗？ // 你失去个人独立的魅力 // 好人一般会被抛弃的，因为我们的付出在对方看来已经习以为常，我们缺乏个性，缺乏激情。
1.3,"女,老公不尊重长辈 和我爸骂起来了 老公下跪认错 我爸也不原谅 让我们离婚 否则断绝父女关系 请问什么办法能让老公得到爸爸的原谅",请问如何得到父亲的原谅 // 骂了爸爸 // 不是 就这一次 在激动的情况下 结婚一年多 // 我27 老公25 // 爸爸说除非他死 爸爸做事很偏激 不听劝 // 老公不成熟 小孩子脾气 骨子里还是善良的 性格内向 任性 不服软 有事情喜欢憋在肚子里 // 妈妈希望给老公次机会 // 对的 老公现在很后悔 // 但是我怕他再犯同样错误 // 他自控能力差 // 是的 父亲认为小辈不尊重他 // 父母感情不好 爸爸脾气暴躁 喜欢动粗 现在母亲挣钱养家 父亲也不服软 他们夫妻感情一直不和,美女 // 不尊重长辈是指？ // 结婚多久了，一直如此吗？ // 你多大了，结婚几年，你父亲平时脾气如何，你如何评价这个问题。 // 老公的性格是怎样？你不想离婚，可以和爸爸沟通，会解决的 // 慢慢来 // 老人现在比较激动，你妈妈什么态度呢 // 才结婚一年多，因为情绪激动就骂了你爸爸，长此以往，以后因为情绪激动去动手打爸爸，也有可能，这一点可能是爸爸心里难受的一部分。 // 你妈妈什么态度呢 // 因为什么事情争执这么激烈呢？事情解决了吗？ // 丈夫的性格 或许冲动起来 难以控制  实际过后会后悔 // 慢慢的用你和丈夫的真心来让爸爸原谅吧 不要着急 // 先需要两个人冷静一下，再考虑 // 你爸爸不是简单的纠结，你老公骂了他，他更多的是感觉他得不到尊重 // 父母关系怎样？爸爸在家里，有地位吗？ // 点我头像，私聊吧，给你留言了 // 是否会犯同样错误  谁也不能保证  但是夫妻就是一起面对生活的各种困难的啊 // 打开爸爸的心结  也需要时间让爸爸自己消化和冷却  也需要你和丈夫的努力 // 必要的时候  让爸爸信任的人 去做爸爸的思想工作 // 假如还需要咨询  可点击头像关注电话私聊 // 想让爸爸原谅，是有办法的 // 你为什么担心老公和父亲之间的关系问题，其实这是你需要了解自己的地方。你内心有这样的关系原型，你才会有恐惧。  我可以帮助您从心理现实中处理。 欢迎你点我关注，需要时约我电话咨询，我们一起成长 // 需求 // 爸爸觉得自己的地位和尊严遭到了贬低，在他没有发挥他的价值得情况下，他更需要外在来尊重和肯定他。
1.3,男 我跟老婆结婚两年多，老婆经常为月子住不好的问题影响到婆媳关系，跟我时不时因为一些小事情吵起来，请问有什么方法能解决。,嗯！就是想知道怎么样能解开她心结,你需要情感的满足 // 妻子的月子没有满意，情绪压抑了，以致现在总是莫名发脾气，建议可以让她来这里咨询 // 点击我头像电话详谈，我可以帮到你 // 婆媳关系的处理的关键在于你。 // 看似是婆媳关系其实它是个三角关系，您能在中间做好桥梁的作用婆媳关系就不是问题。我能帮助你。 // 帅哥，婆媳矛盾需要你用智慧去引导和处理
1.3,"女,如果全家都反对你 你会顺从还是伤害自己越来越不相信可以找到让自己觉得呼吸和快乐的人 感觉幸福好难 孤独难过 总觉得都是伤害",都想过 他们的世界观 性格 以及星座 属相 和我就是不和 // 我无法变成他们需要的 他们也给不了我需要的感情 我需要被理解支持。好累 一言难尽 仿佛不是亲人怎会这样大的差距 // 似的 我抵抗很久了 他们属相星座和我都不和 我从小觉得无数次感觉都被磨灭扼杀的感觉。包括学的专业也不是我喜欢的。 我人生毁灭了 感觉 // 我觉得不自觉受他们世界观影响。很多梦想 想法 包括信心 动力 全毁了看不到希望。我经常很沮丧。 // 我很难过 经常抑郁绝望从小时候到现在 家里的气氛永远给不了我需要的爱 我父亲我觉得他从未爱过我 母亲也是 他们某一些消极奇葩的世界观仿佛没收到教育一样没有爱 关心 让我觉得绝望,可以冷静思考家人为什么反对。 // 你多大？为什么全家都反对你呢？ // 并不是所有的反对都合理，但是确实对个人的自信心和判断力有很大的影响 // 我也是， // 我恨他们
1.3,"女,老公满嘴谎言 又爱嫖 我和他有八年 最近两个月才发现他玩的很乱 我都不在相信他了 想离开又舍不得 在一起看到他又恶心想吵架 很烦",您们好 // 没呢,你们有孩子了吗？ // 那还不赶快离
1.3,我老婆因和我赌气出走两年了，一只没有她本人的消息，听朋友说她回来了，可也没回家看看她自己三个孩子，请问她的心理想法和态度是,孩子在我家， // 无法联系了，扣扣，电话都没有了 // 回家，也就是我们结婚的家了 // 我知道可以直接离婚可孩子咋办了三个啊 // 我们这段婚姻还有可能修复吗 // 我们的矛盾她可能有点误会我吧，和我赌气离家出走,你现在无法联系她吗 // 孩子在那里 // 三个孩子。 都在娘家吗？ // 情况应该很复杂吧？ // 可否具体说说？ // 她如何看孩子啊 // 你愿意和我电话咨询吗 // 分居满两年了，去法院直接可以判决离婚了 // 点击头像查看资料。购买咨询服务 就可以咨询了 帮助你指导你。 // 你有条件就都要 // 你们的矛盾是什么？可以改变吗？ // 误会就可以解释修复关系 // 你愿意电话咨询吗 // 需要付费的 // 点击我的头像加关注，电话咨询 // 可以通过具体咨询把你们之间的原因分析清楚，然后看看如何挽救或选择。 // 你惹他生气了吧？
1.3,"女,我儿子现在一岁两个月、丈夫出现外遇、可我就是个全职太太、在家什么也不干、老公就在外挣钱、我想得到孩子的抚养权、有希望吗？",嗯 // 如果孩子两岁后男方要争夺抚养权怎么办 // 那如果我有经济来源的话呢 // 两岁之前孩子判给女方，两岁是指两周岁吗？,你有离婚的打算？ // 说个现实的问题：你离婚了怎么生活 // 孩子两岁前一般法院判给母亲一方的。你无法原谅他，也不想修复你们的婚姻么？ // 你没有经济收入，孩子两岁后，争夺抚养权，你比较困难 // 有没有经济收入是孩子抚养权归属的重要考虑！ // 如果有稳定的经济收入，就有很大的希望了 // 夫妻矛盾原因是什么。可以化解吗？ // 如果实在不能化解 现在离婚孩子会判你给你
1.3,孩子有自卑心理，不学习，不求上进，没有理想，家长将孩子推出家门，孩子离家出走，经人劝说后回家，家长应给于什么态度，怎么劝说？,首先感谢那么晚还回答我的问题 // 这我知道 // 我们父母自律性都差，对孩子从小娇生惯养，他也不怕我们，我们说一句，他说10句，唉… // 问题在于他父亲是陕西人，执拗的很，坚决不承认错误，偷偷哭也不承认 // 孩子15 // 不说学习时和谁都好，说到学习跟谁都翻脸 // 初三，成绩垫底，我们着急给压力，成绩更不好，不给压力，马上中考了，很是着急 // 我都恨不得初三直接睡过去 // 老师们都忙,孩子的问题和家庭教育环境是很有关，家长首先需要反思。。 // 家长向孩子认错，然后重新建立亲子关系…… // 孩子多大了？ // 平时谁教育他？他和家人谁关系好？ // 首先家长能接受心理咨询，是对孩子是最好的爱的表达 // 因为父母的问题如不根除，在后面相处的日子，依然会出现状况。 // 你在这个家庭的角色是什么？ // 亲爱的 您好。还在吗 // 我最近一直在处理一个类似的案例 // 这种情况，我建议您先咨询几次之后，再让孩子来咨询。   全方位的努力。 效果会比较好。 成长之路很艰难。 祝福您
1.3,"女,今早我给老公拿裤子，他死活说干净的不用换，我摸到口袋有东西，裤子口袋都拽破了，他就是不给我看口袋的东西，，这到底怎么回事，",有人在吗 // 能帮我分析下吗 // 他死活不给看 // 就拉扯时摸到的，我也不知道什么东西 // 后来他很快洗漱完，一句话没说，关门就上班了 // 是啊，什么东西我不能看的 // 要是没鬼，他干嘛不给我看，裤子口袋都拽破了，都不给看， // 是啊 // 今天一天都没回来吃饭 // 他从来没有过这样的，这次我感觉他太反常了 // 没有过 // 从来没有过这么反常 // 关系还好，就是今早这事让我很懊恼，之前不管怎么样，他都给我看， // 我该怎么办，要继续问他吗，,什么东西。没看到就算了。 // 你似乎很关注这件事 // 你对此有猜疑？告诉他你的疑虑吗？ // 亲，你感觉，口袋里像什么东西呢？ // 好像你对那个东西有猜测 // 你有些不安吗？ // 留心观察，处理好夫妻关系， // 你想到什么觉得不安呢？ // 是有些反常 // 你们的关系怎样？ // 以前有过异常吗 // 你们夫妻关系已经出现了不信任 // 你感觉你们的关系怎样？ // 嗯嗯。   我觉得你问他，他可能会否认，所以这样解决不了问题。 // 我倒是觉得你可以学习建设性的沟通方式来和他交流你的感受，以让他知道你的感受，来经营好你们的关系。无论如何，这是一个预警信号。 // 如果你愿意付费做正式的咨询，可以点我关注，方便时约我时间。我们一起成长 // 至于接下来怎么做，是打破砂锅问到底，还是含糊过去，以后的路怎么做，点击头像关注我们一起面对吧 // 如需要更多专业咨询服务，请点击关注我，并私信留言给我，我才能收到信息予以回复！ // 事情由来 // 静观其变！如果他没鬼，一切就悄然过去！如果有鬼，早晚会浮出水面
1.3,女 我和我老公结婚不到一年，马上春节了，我妈在饭店定了包间以我们两口子的名义请亲戚吃饭，省去串门的麻烦，我老公不愿意去怎么办？,"他嫌我们家亲戚多，其中有一两个亲戚看不起他，所以沟通失败了 // 开始只是说大家AA,后来我妈改变了主意，和我沟通过，我和我老公说完他就不愿意去了 // 算是吧！我觉得我妈说的挺有道理的 // 那怎么办才好？我老公不去不合适啊 // 怎么办啊",他为何不愿意你是否了解，你们沟通了吗？ // 你妈妈请客确定前没有和你们商议吗 // 你没和他商量就决定了？ // 他觉得你们没有尊重他 // 美女，请电话咨询，分析交流更方便快捷 // 美女，请付费咨询，电话咨询更方便快捷 // 美女，电话咨询更方便快捷，你可以付费试试
1.3,我12了，妈妈和奶奶关系很不好，甚至我给奶奶打电话他都要赶我走。我并不觉得对我的影响有多大。只是希望他们关系好一点，谁能帮帮我？,老师我该怎么办,你是懂事的孩子 // 留言给你了，退一步查看。 // 妈妈和爷爷奶奶关系不好 让你夹在中间很难受 是吗
1.3,"男,35岁,我与妻子的关系一直不是特别和谐 但她总是怀疑我有外遇 还觉得我对她不好 现在她有了外遇 我还是挺爱她的 我还能挽回我们的婚姻吗",,她现在的态度是怎么的 // 你们有孩子吗 // 需要详细了解你的情况后，老师们才能帮助你 // 她现在想挽回吗？ // 能否挽回，要看你们现在的感情指数 // 帅哥，你们有孩子吗？她对你不信任有原因吗？ // 你们的关系怎么样 // 从你发现外遇到现在，有多长时间了？
1.3,女 为什么自己老是喜欢用发脾气来解决所有问题，特别是结婚之后变的更加了，对自己老公要求特别苛刻，觉得自己不管在哪方面都很情绪化？,,你多大年龄？ // 这种情绪状态多长时间了？ // 我们可以学习一下情绪的管理。。 // 发脾气，也就是愤怒的背后还没有其他情绪，去体会一下较原发的情绪 // 心理的需求得不到满足，你会正确表达吗？ // 美女，你对他对生活有什么不满意吗？ // 可以调整好 // 积极探索情绪的原因，积极咨询治疗调节情绪，愿意可以点击我具体咨询
1.3,两家人，都没法过一个好年。她家里满是泪，我家也是，我妈天天含着泪，和我吵，我妈喜欢她，我也喜欢她，她爸喜欢我，两家人活得这么痛。,能怎么办呢，天天吵，她爸对她不理解，我妈对我不理解 // 都是惋惜，她爸对我妈说，两家命苦的人走到一起却不能走到最后 // 我在家，听到的全是叹气声 // 这样的年，我怎么过，早上我妈哭了，我也忍着泪 // 是的 // 过年，过的全是泪 // 善良，应该是善良吧， // 我妈妈把她当自己女儿一样看，她也体谅我妈 // 我妈妈把她当自己女儿一样看，她也体谅我妈,唉，何苦呢？ // 雨后阳光，祝你新春快乐，万事如意。 // 家人没有问题，是你们两个出现了问题，是吗？ // 什么原因不能走在一起呢 // 你们有什么让你们脱离不了这种处境？这个你能回答吗 // 看似無解，其实有机， // 继续努力
1.3,老公天天骂叫我滚    我受不了  我受不了他的脾气动手打我      我无力反抗我想离开他可是我没有钱怎么走我想要勇气离开他   可我不知道怎么办,对的    我一个月工资1200多全部被他拿走我无力反抗 // 说什么都听不进去    每次我的心好累,能够理解你现在的痛苦。我想如果你要离开他，需要一定的计划，逐步的去实现，对吗？ // 我想你需要卸除他对你的防御 // 博取他的信任 // 因为你说的方法有问题 // 如果离婚。财产平静分配。
1.3,"你们好？  我都上高二了 但家人就不让我用手机, 我很努力 我的成绩也不错 别的成绩差的学生都带手机 我家人就不让我 心里好不舒服 我该怎么办",不知道 但就是想带 我的同学都有 // 嗯嗯 // 他们也说带手机对自己的学习影响大  但我说 会注意的  他们都不听,带手机对于你来说似乎意味着什么？ // 先学习吧，高考后，你会有自己的手机的 // 你觉得家人为什么不让你带？ // 你和你父母沟通过吗？
1.3,家中欠了外债，父亲不思进取花着我妈的钱，爷爷奶奶七十多岁在外面打短工，身边的同学大多有美满的家庭和不错的经济情况，我很自卑怎么办？,,自卑的价值在于催人奋进！ // 首先我们无法选择一个你想要的家庭，但你可以改变自己未来的生活，可以努力坚强打拼属于自己的生活。 // 家庭我们无法选择，除了爸爸外，家人都在奋斗，你可以选择积极的思维方式。 // 你应该庆幸有如此遭遇，假设你以后成为优秀的人的时候。在这样的情况下，你笔直的站着，昂首走路……不卑不亢，那么你就已经是个人物了。现在不能这样要求你如此。但是可以一起努力。。。点击头像关注我。我们一起加油。 // 点击我的头像加关注，电话咨询 // 你要站起来了，东方的睡狮该醒了！
1.3,老婆说要拍写真，以为只是普通写真，没在意，拍完了才知道是半裸的，心理实在接受不了，而且摄影师是男性，可能是自己小心眼，但就是想不通,她也给我道歉了，但我觉得这个事还是要我自己心里想通才能不影响以后的生活 // 你们都是收费的吗 // 为什么感谢 // 29岁,我理解你的感受。 // 你需要感谢他为什么给你道歉。 // 你妻子多大年龄了？ // 点击我的头像加关注，电话咨询 // 必须尽快化解自己的困惑，之后这就是财富……点击头像关注我。可以聊聊
1.3,我爸在外面打工，我妈在家带我，我们修房子，花了好多钱，还欠着钱，我妈每次都在我面前说你爸一个人在外面养活不了一家人，所以我很苦恼。,我心里不好受，想到底是让妈妈出去打工还是在家带我 // 我妈妈叫我住校，可是我不想住校 // 我说过了，可我妈妈他就是不听 // 没家里自在 // 小学六年级,你多大了 // 妈妈这样说，你心里什么感觉呢 // 你可以和妈妈说出你内心真实的不好受的感受 // 初中生了吗？ // 不住校的原因？ // 你可以学会照顾自己啊 // 亲爱的我私聊你了，你点我头像，点图文咨询可以看到 // 你怎么知道在这里咨询的？知道在这里咨询什么吗？你多大了？
1.3,我是一名快退伍的军人97年的，最近很不想给家里打电话。最近和他们打电话没有聊几句就感觉心里很烦，最后都会吵架。有时候还有想打人的感觉。,是的，感觉很烦他们 // 厌烦部队 // 想快点离开部队 // 最近 // 烦他们啰嗦，问这些问那些。 // 没有，我现在很反感部队。 // 最近部队管的很严，感觉就是一只被关在牢里一样 // 是 // 是的，还马马虎虎 // 现在一天脑子里就想着退伍。 // 好的 // 但是我现在真的好烦部队。,哦。和家里的沟通让你不舒服了吗 // 最近发生了哪些不愉快呢？ // 你有很多不满的情绪，这些情绪的来源是什么？ // 哦 // 这种厌烦的情绪是一直都有还是最近才开始的 // 烦他们的什么呢？ // 战友，是因为即将离开部队，产生了失落感吗？ // 最近发生了什么事情？ // 他们的啰嗦让你感觉到自己不被看到是吗 // 嗯，和我当年很像 // 他们只是沉浸在他们自己的世界里，而没有看到你内心的情感和需要是吗 // 嗯嗯在部队感觉到不自由了 // 你和战友关系如何 // 以前部队是这样吗？ // 嗯嗯。 // 你点我头像，点图文咨询和我私聊吧 // 我离开部队整整十年了，虽然当时烦恼于部队的生活，但离开多年后，却还经常梦到回到那里。 // 点我头像，再点图文咨询，与你聊聊好吗？给你留言了
1.3,男 家人总是什么都管我，任何是都要管，甚至我去厕所都要说说我，我自己的事我自己不能选，甚至衣服我的性格！！我该怎么办，这是什么心里问题,嗯 // 在的 // 我的想法他们只会说我幼稚 // 哎真要有你们说的那么简单就好了,你多大？你表达过自己的想法吗？ // 帅哥 // 你的感受？ // 你有多大了？ // 是不是你的表现让他们觉得你幼稚了呢 // 多表现好些，相信他们会慢慢放手的
1.3,"女,27岁,我和老公吵架后我流产了，老公以为我打掉孩子了，我老公两个月不理我了？他想干嘛？我给他打电话他因为我的做法情绪激动，但就是不表态！",是的，但是当时是我回我家流产的 // 是的 // 我告诉他，但他不相信我 // 他现在不相信我，因为我两吵架我把车开走了，他说我做的一切都是为了离婚 // 一年 // 因为他骂我滚，我就说了句离婚 // 而且我说离婚的时候我婆婆也在 // 我回家？ // 实际行动是怎么做？ // 我给他打电话接了，但是他不相信我所说的一切，我妈妈解释他也听不进去，他认为我们家人一伙的 // 会的 // 好,是自然流产了吗 // 你清楚流产的原因吗 // 点击我的头像加关注，图文咨询 // 我可以帮助你 // 娘家吗？ // 把实际情况告诉他。让他承担责任 // 你们结婚多长时间了？ // 你们俩为什么吵架呢？ // 哦 // 所以他们就自然而然的怀疑你了 // 两人都需要冷静下 // 点击我头像加关注私聊咨询 // 你们的关系受到了伤害 // 你现在如果一直不停找他，可能你会很受伤。我建议你先停止找他。先来关注自己，成长自己。成长一段时间再去看关系，或许你的内心会慢慢发生变化，外界也会跟着发生变化。  如果你愿意信任我，欢迎您点我头像关注我，需要时约我电话咨询，我们一起成长。 // 因为机缘巧合所以他们就推断你是故意的 // 现在似乎越解释越麻烦 // 你能忍得住沉默吗？ // 回家好好过日子 // 孩子确实没了 // 努力调养身体 // 孩子还会有 // 用你的实际行动默默的为自己恢复清白 // 好好过日子吗？毕竟他们现在以为你是故意打掉孩子要离婚！肯定心里怪你 // 所以你打电话他不接 // 他们还在生气啊 // 也可以让你妈妈帮你解释一下啊 // 在这件事之外你们遇到矛盾时，你反应的会比较情绪化吗？ // 看起来你和他之间的关系本身就存在不平等的状态，他连这样基本的信任也没办法做到，就要你好好考虑清楚了。可能他的个性本身就不容易信任人的。
1.3,您好，我家小孩平常非常的乐观，而且非常爱做作业，但是做作业的时候一到不会做的时候就一个人默默的流泪，要很久才会平复，这是不是心里有问题呢,刚刚小学一年级，一碰到挫折就会默默流泪，不管是文科还是理科都会 // 对，6岁 // 其他的也会 // 受挫就默默地哭 // 做其他事情也会这样子 // 也不会严厉 // 但是她同胞的其他哥哥姐姐都不会这样 // 一直是这样 // 是的，性格是很好强 // 但这样的问题，是不是心理存在什么病症 // 父亲比较极端一些 // 对，她是和父母一起生活的，沟通过也引导过，但效果不好 // 父亲一有事情，不是如他所想的那样，就会生气甚至暴力 // 和父母一起 // 母亲会嫌弃谩骂  爸爸会安抚 // 我是她姑姑 // 她爸妈不太懂怎么和小孩交流，更不懂怎么去解决这些问题 // 嗯，是的 // 周末都是在一起，寒暑假小孩在我这里呆的时间会比较长 // 是的 // 做生意,和孩子聊过吗？ // 孩子念几年级？从什么时候开始这样？遇到的是什么问题文科？还是理科难题？ // 家长适当的引导吧 // 平时很乐观，一到不会做的题就默默流眼泪，要很久才能平复。 // 除了做作业，孩子有其他的爱好或者挑战吗？如果受挫会怎样？ // 通常遇到这种情况的时候，你会怎样做？ // 6岁？ // 除了学习呢？ // 孩子做其他的事情吗？受挫表现怎样？ // 父母对孩子严厉吗 // 他这个样子的时候，你做了什么？ // 孩子这样的反应模式跟父母有关系 // 孩子一直是这样吗？ // 孩子可能比较好强 // 面对不同的孩子，家长需要不同的引导的…… // 父母的性格呢？ // 点我头像，图文或电话咨询吧 // 孩子会向父母学习 // 你得跟孩子沟通，如果孩子觉得自己完不成某任务不好，还是要引导下 // 孩子是跟父母生活在一起吗？ // 父亲怎样极端？ // 孩子1到3岁，和谁生活 // 当孩子受挫后默默流泪的时候，父母分别是怎样的反应？ // 让父亲改变一些，孩子太压抑了，她认为自己不够好 // 你是妈妈，还是爸爸 // 你是孩子的什么人？ // 让孩子的父母，来咨询，做家庭咨询 // 你的意思是说，在对待孩子的事情上，父亲要比母亲温和一些。 // 学习成绩是孩子获得爱的条件，不会做题，孩子会害怕失去父母的爱 // 你似乎很清楚孩子的情况 // 你跟他们三个人相处比较多吗？ // 寒暑假孩子在你这里待的时间比较长，父母顾不上他吗？ // 他们在忙什么？ // 点击我的头像私聊吧 // 我会给你一些建议 // 最后请给出评价啊
